company_fyi,ticker,confidence,status,period,announcement_date,edgar_8k_date,layoff_count,layoff_pct,industry,country,source_url,match_src,ticker_edgar,ticker_yfinance,yf_name,cik,ai_mentioned,ai_evidence,listing_region,benchmark_index,event_study_usable,exclusion_reason
CS Disco,LAW,MEDIUM,READY,post_genai,2023-01-19,,62.0,9%,Legal,United States,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001625641/f8a9ad04-6c29-4631-b07d-b08d849fbcfa.pdf,yfinance_only,,LAW,"CS Disco, Inc.",,0,,US,^GSPC,True,
Luminar,LAZRQ,MEDIUM,READY,post_genai,2024-05-03,,140.0,20%,Transportation,United States,https://techcrunch.com/2024/05/03/luminar-layoffs-reduction-restructuring-lidar/,yfinance_only,,LAZRQ,"Luminar Technologies, Inc.",,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",US,^GSPC,True,
Luminar,LAZRQ,MEDIUM,READY,post_genai,2025-05-20,,,,Transportation,United States,https://techcrunch.com/2025/05/20/luminar-kicks-off-another-round-of-layoffs-amid-ceos-sudden-resignation/,yfinance_only,,LAZRQ,"Luminar Technologies, Inc.",,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",US,^GSPC,True,
LeddarTech,LDTCW,MEDIUM,DELISTED,post_genai,2025-05-22,,138.0,95%,Transportation,Canada,https://betakit.com/leddartech-cuts-95-percent-of-staff-in-bid-to-rescue-its-business/,yfinance_only,,LDTCW,LeddarTech Holdings Inc.,,0,,US,^GSPC,False,
Legible,LEBGF,MEDIUM,READY,pre_genai,2022-04-04,,23.0,38%,Media,Canada,https://betakit.com/in-effort-to-cut-costs-cse-listed-legible-lays-off-over-a-third-of-its-employees/,yfinance_only,,LEBGF,Legible Inc.,,0,,US,^GSPC,False,insufficient_pre_event_history
Life360,LIF,MEDIUM,READY,post_genai,2023-01-12,2023-01-12,,14%,Consumer,United States,https://investors.life360.com/DownloadFile.axd?file=/Report/ComNews/20230113/02620821.pdf,EDGAR_exact,,LIF,"Life360, Inc.",1581760.0,0,,US,^GSPC,False,event_date_too_far_from_trading
Lilium,LILMF,MEDIUM,READY,post_genai,2024-12-23,,1000.0,100%,Aerospace,Germany,https://techcrunch.com/2024/12/23/electric-aircraft-startup-lilium-ceases-operations-1000-workers-laid-off/,yfinance_only,,LILMF,Lilium N.V.,,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",US,^GSPC,True,
Lemonade,LMND,MEDIUM,READY,pre_genai,2022-04-20,,52.0,,Finance,United States,https://coverager.com/layoffs-at-lemonade/,yfinance_only,,LMND,"Lemonade, Inc.",,0,,US,^GSPC,True,
Lemonade,LMND,MEDIUM,READY,post_genai,2023-05-16,,45.0,3%,Finance,United States,https://www.calcalistech.com/ctechnews/article/s18wcz11r2,yfinance_only,,LMND,"Lemonade, Inc.",,0,,US,^GSPC,True,
Logitech,LOGI,MEDIUM,READY,post_genai,2023-03-22,,300.0,,Hardware,Switzerland,https://www.bloomberg.com/news/articles/2023-03-22/logitech-cuts-300-jobs-on-post-covid-slump-in-computer-gadgets?srnd=technology-vp#xj4y7vzkg,yfinance_only,,LOGI,Logitech International S.A. - R,,0,,US,^GSPC,True,
LivePerson,LPSN,MEDIUM,READY,pre_genai,2020-11-01,,30.0,,Support,United States,https://en.globes.co.il/en/article-liveperson-to-lay-off-30-in-israel-1001347824#,yfinance_only,,LPSN,"LivePerson, Inc.",,0,,US,^GSPC,True,
LivePerson,LPSN,MEDIUM,READY,pre_genai,2022-09-15,,193.0,11%,Support,United States,Internal memo,yfinance_only,,LPSN,"LivePerson, Inc.",,0,,US,^GSPC,True,
Lam Research,LRCX,HIGH,READY,post_genai,2023-01-25,2023-01-25,1300.0,7%,Hardware,United States,https://www.bloomberg.com/news/articles/2023-01-25/lam-research-to-cut-7-of-workforce-after-forecast-disappoints?leadSource=uverify%20wall,EDGAR_exact,LRCX,LRCX,Lam Research Corporation,707549.0,0,,US,^GSPC,True,
Lightspeed Commerce,LSPD.TO,MEDIUM,READY,post_genai,2023-01-17,,300.0,10%,Retail,Canada,https://www.prnewswire.com/news-releases/lightspeed-commerce-streamlines-operations-with-a-continued-focus-on-profitable-growth-301723292.html,yfinance_only,,LSPD.TO,LIGHTSPEED COMMERCE INC,,0,,US,^GSPC,True,
Lightspeed Commerce,LSPD.TO,MEDIUM,READY,post_genai,2024-04-03,,280.0,,Retail,Canada,https://www.bnnbloomberg.ca/lightspeed-commerce-cutting-280-jobs-as-it-focuses-on-profitable-growth-1.2054620,yfinance_only,,LSPD.TO,LIGHTSPEED COMMERCE INC,,0,,US,^GSPC,True,
Lightspeed Commerce,LSPD.TO,MEDIUM,READY,post_genai,2024-12-02,,200.0,,Retail,Canada,https://www.marketwatch.com/story/lightspeed-commerce-to-cut-200-jobs-17842379,yfinance_only,,LSPD.TO,LIGHTSPEED COMMERCE INC,,0,,US,^GSPC,True,
Latch,LTCH,HIGH,READY,pre_genai,2022-05-10,2023-08-09,30.0,6%,Security,United States,https://techcrunch.com/2022/05/13/startup-tech-layoff-and-hiring-freeze-in-may/,EDGAR_exact,LTCH,LTCH,"Latch, Inc.",1826000.0,0,,US,^GSPC,True,
Latch,LTCH,HIGH,READY,post_genai,2023-07-10,2023-08-09,,59%,Security,United States,https://www.marketscreener.com/quote/stock/LATCH-INC-117136898/news/Latch-Drives-Additional-Discipline-and-Efficiency-Setting-the-Stage-For-Accelerated-Future-Growth-44303832/,EDGAR_exact,LTCH,LTCH,"Latch, Inc.",1826000.0,0,,US,^GSPC,True,
Lucid Diagnostics,LUCD,HIGH,READY,post_genai,2023-01-18,2023-01-18,,20%,Healthcare,United States,https://www.genomeweb.com/business-news/lucid-diagnostics-lays-20-percent-workforce-business-reprioritization#.Y9HdouzMK8A,EDGAR_exact,LUCD,LUCD,Lucid Diagnostics Inc.,1799011.0,0,,US,^GSPC,True,
Lyft,LYFT,HIGH,READY,pre_genai,2020-04-29,2025-02-11,982.0,17%,Transportation,United States,https://layoffs.fyi/2020/04/30/lyft-laid-off-982-employees/,EDGAR_exact,LYFT,LYFT,"Lyft, Inc.",1759509.0,0,,US,^GSPC,True,
Lyft,LYFT,HIGH,READY,pre_genai,2022-07-20,2025-02-11,60.0,2%,Transportation,United States,https://www.wsj.com/articles/lyft-lays-off-about-60-employees-folds-its-car-rentals-for-riders-11658340622,EDGAR_exact,LYFT,LYFT,"Lyft, Inc.",1759509.0,0,,US,^GSPC,True,
Lyft,LYFT,HIGH,READY,post_genai,2024-09-04,2025-02-11,30.0,1%,Transportation,United States,https://www.cnbc.com/2024/09/04/lyft-layoffs.html,EDGAR_exact,LYFT,LYFT,"Lyft, Inc.",1759509.0,0,,US,^GSPC,True,
LegalZoom,LZ,MEDIUM,READY,post_genai,2023-10-19,,100.0,,Legal,United States,https://www.bizjournals.com/austin/news/2023/10/19/legal-zoom-layoffs-williamson-county-warn-notice.html,yfinance_only,,LZ,"LegalZoom.com, Inc.",,0,,US,^GSPC,True,
LegalZoom,LZ,MEDIUM,READY,post_genai,2024-08-07,,,15%,Legal,United States,https://finance.yahoo.com/news/legalzoom-reports-second-quarter-2024-200100127.html,yfinance_only,,LZ,"LegalZoom.com, Inc.",,0,,US,^GSPC,True,
Mobileye,MBLY,MEDIUM,READY,post_genai,2024-09-09,,100.0,,Transportation,Israel,https://www.calcalistech.com/ctechnews/article/bj11rpdhh0,yfinance_only,,MBLY,Mobileye Global Inc.,,0,,US,^GSPC,True,
Mobileye,MBLY,MEDIUM,READY,post_genai,2025-12-08,,200.0,4%,Transportation,Israel,https://www.calcalistech.com/ctechnews/article/hjznnzvzzl,yfinance_only,,MBLY,Mobileye Global Inc.,,0,,US,^GSPC,True,
Medtronic,MDT,MEDIUM,READY,post_genai,2023-04-12,,59.0,,Healthcare,United States,https://www.massdevice.com/medtronic-layoffs-california/,yfinance_only,,MDT,Medtronic plc.,,0,,US,^GSPC,True,
Medtronic,MDT,MEDIUM,READY,post_genai,2024-06-13,,,,Healthcare,United States,https://www.massdevice.com/medtronic-layoffs-global-confirmed/,yfinance_only,,MDT,Medtronic plc.,,0,,US,^GSPC,True,
Medtronic,MDT,MEDIUM,READY,post_genai,2025-10-27,,60.0,,Healthcare,United States,https://www.calcalistech.com/ctechnews/article/s1g3z02cgg,yfinance_only,,MDT,Medtronic plc.,,0,,US,^GSPC,True,
23andMe,ME,MEDIUM,READY,post_genai,2023-06-09,,75.0,9%,Healthcare,United States,https://www.genomeweb.com/business-news/23andme-laying-9-percent-workforce-cut-operating-costs,yfinance_only,,ME,23andMe Holding Co.,,0,,US,^GSPC,False,no_return_data
23andMe,ME,MEDIUM,READY,post_genai,2024-11-11,,200.0,40%,Healthcare,United States,https://www.wsj.com/tech/biotech/23andme-to-cut-workforce-by-40-discontinues-therapeutics-pipeline-8c818729,yfinance_only,,ME,23andMe Holding Co.,,0,,US,^GSPC,False,no_return_data
MercadoLibre,MELI,MEDIUM,READY,post_genai,2026-01-12,,116.0,,Retail,Brazil,https://eleconomista.com.ar/economia/despidos-mercado-libre-entrenamos-ia-nos-reemplazo-n91871,yfinance_only,,MELI,"MercadoLibre, Inc.",,0,,US,^GSPC,False,insufficient_post_event_data
Meta,META,MEDIUM,READY,pre_genai,2022-11-09,,11000.0,13%,Consumer,United States,https://www.cnbc.com/2022/11/09/meta-to-lay-off-more-than-11000-thousand-employees.html,yfinance_only,,META,"Meta Platforms, Inc.",,0,,US,^GSPC,True,
Meta,META,MEDIUM,READY,post_genai,2023-10-04,,,,Consumer,United States,https://www.reuters.com/technology/meta-lay-off-employees-metaverse-silicon-unit-wednesday-2023-10-03/,yfinance_only,,META,"Meta Platforms, Inc.",,0,,US,^GSPC,True,
Meta,META,MEDIUM,READY,post_genai,2024-10-16,,,,Consumer,United States,https://www.theverge.com/2024/10/16/24272195/meta-layoffs-whatsapp-instagram-reality-labs,yfinance_only,,META,"Meta Platforms, Inc.",,0,,US,^GSPC,True,
Meta,META,MEDIUM,READY,post_genai,2025-10-22,,600.0,,Consumer,United States,https://www.cnbc.com/2025/10/22/meta-layoffs-ai.html,yfinance_only,,META,"Meta Platforms, Inc.",,1,[WEAK] ...ue trim the department and further cement Wang's role in steering the company's AI strategy. In this article META Follow your favorite stocks CREATE FREE ACCOUNT Mark Zuck...,US,^GSPC,True,
MissFresh,MFLTY,MEDIUM,READY,pre_genai,2022-07-29,,,,Food,China,https://technode.com/2022/07/29/chinese-online-grocer-missfresh-halts-core-business-and-begins-massive-layoff/,yfinance_only,,MFLTY,Missfresh Limited,,0,,US,^GSPC,True,illiquid_many_zero_returns;
Magnite,MGNI,MEDIUM,READY,post_genai,2023-01-19,,,6%,Marketing,United States,https://seekingalpha.com/news/3926164-magnite-slashes-jobs-by-6-globally-sec-filing,yfinance_only,,MGNI,"Magnite, Inc.",,0,,US,^GSPC,True,
MeridianLink,MLNK,MEDIUM,DELISTED,post_genai,2023-02-28,2023-02-28,,9%,Finance,United States,https://www.marketscreener.com/quote/stock/MERIDIANLINK-INC-125185257/news/MeridianLink-A-Message-from-MeridianLink-CEO-Nicolaas-Vlok-43111536/,EDGAR_exact,MLNK,,,1834494.0,0,,US,^GSPC,False,
MeridianLink,MLNK,MEDIUM,DELISTED,post_genai,2024-01-08,2023-02-28,,9%,Finance,United States,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001834494/6c1d7f9a-f5ef-4c32-bb54-d5915b81d77e.pdf,EDGAR_exact,MLNK,,,1834494.0,0,,US,^GSPC,False,
MakeMyTrip,MMYT,MEDIUM,READY,pre_genai,2020-06-01,,350.0,10%,Travel,India,https://www.livemint.com/companies/news/covid-19-lockdown-makemytrip-to-lay-off-10-of-its-workforce-as-revenues-hit-11591008074698.html,yfinance_only,,MMYT,MakeMyTrip Limited,,0,,US,^GSPC,True,
Megaport,MP1.AX,MEDIUM,READY,post_genai,2023-01-05,,,,Infrastructure,Australia,https://www.afr.com/technology/megaport-lays-off-35-staff-losses-narrow-20220809-p5b8bz,yfinance_only,,MP1.AX,MEGAPORT FPO [MP1],,0,,INTL,^AXJO,True,
Marqeta,MQ,HIGH,READY,post_genai,2023-05-09,2024-11-12,,15%,Finance,United States,https://www.fool.com/earnings/call-transcripts/2023/05/09/marqeta-mq-q1-2023-earnings-call-transcript/,EDGAR_exact,MQ,MQ,"Marqeta, Inc.",1522540.0,0,,US,^GSPC,True,
Marin Software,MRIN,MEDIUM,DELISTED,post_genai,2024-09-30,2025-03-06,27.0,26%,Marketing,United States,https://www.businesswire.com/news/home/20241031446878/en/Marin-Software-Announces-Third-Quarter-2024-Financial-Results,EDGAR_exact,MRIN,,,1389002.0,0,,US,^GSPC,False,
Marin Software,MRIN,MEDIUM,DELISTED,post_genai,2025-04-10,2025-03-06,,100%,Marketing,United States,https://searchengineland.com/marin-software-shutting-down-454228,EDGAR_exact,MRIN,,,1389002.0,0,,US,^GSPC,False,
Marvell,MRVL,MEDIUM,READY,post_genai,2023-03-21,,320.0,4%,Hardware,United States,https://www.bloomberg.com/news/articles/2023-03-21/marvell-to-cut-4-of-workforce-in-response-to-chip-slowdown?leadSource=uverify%20wall,yfinance_only,,MRVL,"Marvell Technology, Inc.",,0,,US,^GSPC,True,
Microsoft,MSFT,MEDIUM,READY,pre_genai,2022-07-12,,,,Other,United States,https://www.cnbc.com/2022/07/12/microsoft-cuts-small-percentage-of-employees-as-new-fiscal-year-begins.html,yfinance_only,,MSFT,Microsoft Corporation,,0,,US,^GSPC,True,
Microsoft,MSFT,MEDIUM,READY,post_genai,2024-01-25,,1900.0,,Other,United States,https://www.theverge.com/2024/1/25/24049050/microsoft-activision-blizzard-layoffs,yfinance_only,,MSFT,Microsoft Corporation,,0,,US,^GSPC,True,
Match Group,MTCH,MEDIUM,READY,post_genai,2023-02-01,,,8%,Consumer,United States,https://www.bloomberg.com/news/articles/2023-02-01/match-will-reduce-global-workforce-by-8-as-sales-miss-estimates?leadSource=uverify%20wall,yfinance_only,,MTCH,"Match Group, Inc.",,0,,US,^GSPC,True,
Match Group,MTCH,MEDIUM,READY,post_genai,2024-07-31,,,6%,Consumer,United States,https://techcrunch.com/2024/07/31/match-group-ends-live-streaming-service-layoffs/,yfinance_only,,MTCH,"Match Group, Inc.",,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",US,^GSPC,True,
Match Group,MTCH,MEDIUM,READY,post_genai,2025-05-08,,325.0,13%,Consumer,United States,https://www.bloomberg.com/news/articles/2025-05-08/match-group-cuts-13-staff-in-latest-move-to-reverse-declines,yfinance_only,,MTCH,"Match Group, Inc.",,0,,US,^GSPC,True,
Micron,MU,MEDIUM,READY,post_genai,2023-01-01,,4800.0,10%,Hardware,United States,https://www.forbes.com/sites/qai/2023/01/01/tech-layoffs-micron-to-lay-off-10-of-staff-due-to-low-demand-for-chips/?sh=5d303fd41472,yfinance_only,,MU,"Micron Technology, Inc.",,0,,US,^GSPC,True,
Micron,MU,MEDIUM,READY,post_genai,2025-08-12,,300.0,,Hardware,United States,https://www.scmp.com/tech/big-tech/article/3321613/micron-starts-lay-offs-china-us-memory-chipmaker-retreats-mobile-nand-market,yfinance_only,,MU,"Micron Technology, Inc.",,0,,US,^GSPC,True,
MicroVision,MVIS,HIGH,READY,post_genai,2026-03-03,2023-02-03,49.0,,Other,United States,https://www.bizjournals.com/seattle/news/2026/03/03/microvision-lidar-redmond-layoffs-warn-cars.html,EDGAR_exact,MVIS,MVIS,"Microvision, Inc.",65770.0,0,,US,^GSPC,False,insufficient_post_event_data
NCC Group,NCC.L,MEDIUM,READY,post_genai,2023-02-02,,125.0,7%,Security,United Kingdom,https://www.businesstimes.com.sg/companies-markets/british-cybersecurity-firm-ncc-group-cut-workforce-7,yfinance_only,,NCC.L,NCC GROUP PLC ORD 1P,,0,,INTL,^FTSE,True,
NCC Group,NCC.L,MEDIUM,READY,post_genai,2023-08-10,,,,Security,United Kingdom,https://techcrunch.com/2023/08/10/ncc-group-layoffs/,yfinance_only,,NCC.L,NCC GROUP PLC ORD 1P,,0,"[FALSE_POSITIVE_TC_BOILERPLATE] [WEAK] ...Google is now letting users in the US change their Gmail address Ivan Mehta Why OpenAI really shut down Sora Connie Loizos The Pixel 10a doesn’t have a camera bump, a...",INTL,^FTSE,True,
nCino,NCNO,MEDIUM,READY,post_genai,2023-01-18,,100.0,7%,Finance,United States,https://portcitydaily.com/local-news/2023/01/18/ncino-lays-off-7-of-workforce-cites-challenges-in-global-economy/,yfinance_only,,NCNO,"nCino, Inc.",,0,,US,^GSPC,True,
nCino,NCNO,MEDIUM,READY,post_genai,2025-05-27,,,7%,Finance,United States,https://www.housingwire.com/articles/ncino-workforce-layoffs-artificial-intelligence-technology/,yfinance_only,,NCNO,"nCino, Inc.",,0,,US,^GSPC,True,
Cloudflare,NET,MEDIUM,READY,post_genai,2024-01-11,,40.0,,Security,United States,https://twitter.com/eastdakota/status/1745697840180191501,yfinance_only,,NET,"Cloudflare, Inc.",,0,,US,^GSPC,True,
Netflix,NFLX,MEDIUM,READY,pre_genai,2022-04-28,,25.0,,Media,United States,https://www.thewrap.com/netflix-layoffs-tudum-site-marketing-department/,yfinance_only,,NFLX,"Netflix, Inc.",,0,,US,^GSPC,True,
Neoleukin Therapeutics,NGNE,NONE,NO_TICKER,post_genai,2023-03-09,2023-03-10,,70%,Healthcare,United States,https://www.geekwire.com/2023/shares-of-neoleukin-therapeutics-spike-after-announcing-layoffs-and-potential-sale-or-merger/,EDGAR_exact,NGNE,,,1404644.0,0,,US,^GSPC,False,wrong_ticker_match_neurogene
NIO,NIO,MEDIUM,READY,post_genai,2023-11-03,,,10%,Transportation,China,https://www.bloomberg.com/news/articles/2023-11-03/chinese-ev-maker-nio-to-cut-10-of-staff-positions-and-may-spin-off-businesses#xj4y7vzkg,yfinance_only,,NIO,NIO Inc.,,0,,US,^GSPC,True,
Nikola,NKLA,MEDIUM,READY,post_genai,2023-06-16,,270.0,,Transportation,United States,https://www.reuters.com/business/autos-transportation/electric-truck-maker-nikola-laying-off-270-employees-2023-06-16/,yfinance_only,,NKLA,Nikola Corporation,,0,,US,^GSPC,False,no_return_data
Nikola,NKLA,MEDIUM,READY,post_genai,2024-10-11,,130.0,15%,Transportation,United States,https://finance.yahoo.com/news/numbers-nikola-150000920.html,yfinance_only,,NKLA,Nikola Corporation,,0,"[FALSE_POSITIVE_IRRELEVANT] [WEAK] ...d load. Aggressive aerodynamic enhancement including tire-covering body skirts, automated gap-closing wings between cab and trailer, and video mirror cameras in place of...",US,^GSPC,False,no_return_data
Presto,NPK,MEDIUM,READY,post_genai,2023-11-20,,,17%,Food,United States,https://investor.presto.com/news-releases/news-release-details/presto-automation-announces-fiscal-first-quarter-2024-financial,yfinance_only,,NPK,"National Presto Industries, Inc",,0,,US,^GSPC,True,
NerdWallet,NRDS,HIGH,READY,post_genai,2024-07-30,2024-07-31,,15%,Finance,United States,https://www.marketwatch.com/amp/story/nerdwallet-to-cut-15-of-its-workforce-aa1db7c7,EDGAR_exact,NRDS,NRDS,"NerdWallet, Inc.",1625278.0,0,,US,^GSPC,True,
Nerdy,NRDY,MEDIUM,READY,pre_genai,2022-12-08,,,17%,Education,United States,https://www.bizjournals.com/stlouis/news/2022/12/08/online-tutoring-firm-nerdy-slashes.html,yfinance_only,,NRDY,Nerdy Inc.,,0,,US,^GSPC,True,
NetApp,NTAP,HIGH,READY,post_genai,2023-01-31,2020-08-26,960.0,8%,Data,United States,https://www.theregister.com/2023/01/31/netapp_layoffs_8_percent/,EDGAR_exact,NTAP,NTAP,"NetApp, Inc.",1002047.0,0,,US,^GSPC,True,
NetApp,NTAP,HIGH,READY,post_genai,2025-04-30,2020-08-26,700.0,6%,Data,United States,https://blocksandfiles.com/2025/04/30/netapp-making-layoffs/,EDGAR_exact,NTAP,NTAP,"NetApp, Inc.",1002047.0,0,,US,^GSPC,True,
NetEase,NTES,MEDIUM,READY,post_genai,2025-02-22,,,,Consumer,Japan,https://www.techinasia.com/news/netease-cuts-jobs-projects-as-growth-remains-slow,yfinance_only,,NTES,"NetEase, Inc.",,0,,US,^GSPC,True,
Nutanix,NTNX,HIGH,READY,pre_genai,2022-08-09,2022-08-09,270.0,4%,Infrastructure,United States,https://www.marketscreener.com/quote/stock/NUTANIX-INC-31497437/news/NUTANIX-INC-Costs-Associated-with-Exit-or-Disposal-Activities-form-8-K-41257917/,EDGAR_exact,NTNX,NTNX,"Nutanix, Inc.",1618732.0,0,,US,^GSPC,True,
Natera,NTRA,HIGH,READY,pre_genai,2022-11-22,2023-08-03,,,Healthcare,United States,https://www.bizjournals.com/sanjose/news/2022/11/22/peninsula-biotechs-cutting-dozens-of-jobs.html,EDGAR_exact,NTRA,NTRA,"Natera, Inc.",1604821.0,0,,US,^GSPC,True,
Nevro,NVRO,MEDIUM,DELISTED,post_genai,2024-01-09,2024-01-09,63.0,5%,Healthcare,United States,https://www.marketwatch.com/story/nevro-laying-off-63-employees-revenue-to-beat-analyst-estimates-107a85d7,EDGAR_exact,NVRO,,,1444380.0,0,,US,^GSPC,False,
Nextdoor,NXDR,MEDIUM,READY,post_genai,2023-11-07,,,25%,Consumer,United States,https://investors.nextdoor.com/news/news-details/2023/Nextdoor-Reports-Third-Quarter-2023-Results/,yfinance_only,,NXDR,"Nextdoor Holdings, Inc.",,0,,US,^GSPC,True,
Nextdoor,NXDR,MEDIUM,READY,post_genai,2025-08-07,,67.0,12%,Consumer,United States,https://www.bloomberg.com/news/articles/2025-08-07/nextdoor-cuts-12-of-workforce-in-quest-for-profitability,yfinance_only,,NXDR,"Nextdoor Holdings, Inc.",,0,,US,^GSPC,True,
Nayax,NYAX,MEDIUM,READY,post_genai,2025-07-07,,70.0,6%,Finance,Israel,https://www.calcalistech.com/ctechnews/article/bjzblekrel,yfinance_only,,NYAX,Nayax Ltd.,,0,"[FALSE_POSITIVE_IRRELEVANT] [WEAK] ..., Nayax develops and sells digital payment and management solutions, mainly for automatic self-service points of sale. It is led by CEO Yair Nechmad, who holds 23% of th...",US,^GSPC,True,
Outbrain,OB,HIGH,DELISTED,pre_genai,2022-07-26,2023-05-31,38.0,3%,Marketing,United States,https://en.globes.co.il/en/article-fiverr-lays-off-60-including-30-employees-in-israel-1001419413,EDGAR_exact,OB,852.SG,Outbrain Inc.,1454938.0,0,,US,^GSPC,False,
Outbrain,OB,HIGH,DELISTED,post_genai,2023-06-01,2023-05-31,90.0,10%,Marketing,United States,https://www.calcalistech.com/ctechnews/article/syxin3hl3,EDGAR_exact,OB,852.SG,Outbrain Inc.,1454938.0,0,,US,^GSPC,False,
